Location, Size, Price, Mortgage (Monthly), , , Listing Link
6200 W Tidwell Rd #1706 Greater Inwood  Houston  TX,995 sqft,$59000,726,,,https://www.trulia.com/p/tx/houston/6200-w-tidwell-rd-1706-houston-tx-77092--2109788733
10051 Westpark Dr #256 Westchase  Houston  TX,784 sqft,$69999,727,,,https://www.trulia.com/p/tx/houston/10051-westpark-dr-256-houston-tx-77042--2068667418
9616 Long Point Rd #38 Spring Branch West  Houston  TX,780 sqft,$85000,736,,,https://www.trulia.com/p/tx/houston/9616-long-point-rd-38-houston-tx-77055--2068756074
9616 Long Point Rd #38 Spring Branch West  Houston  TX,780 sqft,$85000,736,,,https://www.trulia.com/p/tx/houston/9616-long-point-rd-38-houston-tx-77055--2068756074
9797 Leawood Blvd #105 Alief  Houston  TX,1 068 sqft,$69975,738,,,https://www.trulia.com/p/tx/houston/9797-leawood-blvd-105-houston-tx-77099--2069145972
9797 Leawood Blvd #105 Alief  Houston  TX,1 068 sqft,$69975,738,,,https://www.trulia.com/p/tx/houston/9797-leawood-blvd-105-houston-tx-77099--2069145972
7510 Hornwood Dr #1306 Sharpstown  Houston  TX,658 sqft,$76000,742,,,https://www.trulia.com/p/tx/houston/7510-hornwood-dr-1306-houston-tx-77036--2201941095
2120 El Paseo St #1904 Astrodome Area  Houston  TX,588 sqft,$81000,743,,,https://www.trulia.com/p/tx/houston/2120-el-paseo-st-1904-houston-tx-77054--2068742052
2820 S Bartell Dr #24 South Main  Houston  TX,780 sqft,$66900,743,,,https://www.trulia.com/p/tx/houston/2820-s-bartell-dr-24-houston-tx-77054--2109770908
2120 El Paseo St #1904 Astrodome Area  Houston  TX,588 sqft,$81000,743,,,https://www.trulia.com/p/tx/houston/2120-el-paseo-st-1904-houston-tx-77054--2068742052
4422 Dacca Dr South Acres - Crestmont Park  Houston  TX,1 008 sqft,$129500,745,,,https://www.trulia.com/p/tx/houston/4422-dacca-dr-houston-tx-77047--2068711444
4422 Dacca Dr South Acres - Crestmont Park  Houston  TX,1 008 sqft,$129500,745,,,https://www.trulia.com/p/tx/houston/4422-dacca-dr-houston-tx-77047--2068711444
1345 Old Greens Rd Greater Greenspoint  Houston  TX,1 134 sqft,$130000,748,,,https://www.trulia.com/p/tx/houston/1345-old-greens-rd-houston-tx-77032--2068584595
1345 Old Greens Rd Greater Greenspoint  Houston  TX,1 134 sqft,$130000,748,,,https://www.trulia.com/p/tx/houston/1345-old-greens-rd-houston-tx-77032--2068584595
4110 Dabney St Kashmere Gardens  Houston  TX,900 sqft,$130000,748,,,https://www.trulia.com/p/tx/houston/4110-dabney-st-houston-tx-77026--2068554031
4902 Paradise Ln South Acres - Crestmont Park  Houston  TX,1 526 sqft,$129900,748,,,https://www.trulia.com/p/tx/houston/4902-paradise-ln-houston-tx-77048--2068714290
4711 Englewood St Kashmere Gardens  Houston  TX,888 sqft,$130000,749,,,https://www.trulia.com/p/tx/houston/4711-englewood-st-houston-tx-77026--2068555408
7024 Amarillo St Denver Harbor - Port Houston  Houston  TX,1 056 sqft,$129900,749,,,https://www.trulia.com/p/tx/houston/7024-amarillo-st-houston-tx-77020--2068502775
4715 Terrell St Eastex - Jensen Area  Houston  TX,890 sqft,$130000,749,,,https://www.trulia.com/p/tx/houston/4715-terrell-st-houston-tx-77093--2069099832
4902 Paradise Ln South Acres - Crestmont Park  Houston  TX,1 526 sqft,$129900,749,,,https://www.trulia.com/p/tx/houston/4902-paradise-ln-houston-tx-77048--2068714290
2120 El Paseo St #705 Astrodome Area  Houston  TX,964 sqft,$129995,749,,,https://www.trulia.com/p/tx/houston/2120-el-paseo-st-705-houston-tx-77054--2068742284
5114 Ridgeway Dr South Park  Houston  TX,1 279 sqft,$129999,749,,,https://www.trulia.com/p/tx/houston/5114-ridgeway-dr-houston-tx-77033--1015666769
2814 S Bartell Dr #25 South Main  Houston  TX,825 sqft,$65000,752,,,https://www.trulia.com/p/tx/houston/2814-s-bartell-dr-25-houston-tx-77054--2109770794
2830 S Bartell Dr #38 South Main  Houston  TX,780 sqft,$69500,755,,,https://www.trulia.com/p/tx/houston/2830-s-bartell-dr-38-houston-tx-77054--2109771064
2830 S Bartell Dr #38 South Main  Houston  TX,780 sqft,$69500,755,,,https://www.trulia.com/p/tx/houston/2830-s-bartell-dr-38-houston-tx-77054--2109771064
12955 Woodforest Blvd #48 Houston  TX,728 sqft,$75000,756,,,https://www.trulia.com/p/tx/houston/12955-woodforest-blvd-48-houston-tx-77015--2068450217
11201 Lynbrook Dr #3826 Briarforest Area  Houston  TX,627 sqft,$88990,760,,,https://www.trulia.com/p/tx/houston/11201-lynbrook-dr-3826-houston-tx-77042--2068671419
11201 Lynbrook Dr #3826 Briarforest Area  Houston  TX,627 sqft,$88990,760,,,https://www.trulia.com/p/tx/houston/11201-lynbrook-dr-3826-houston-tx-77042--2068671419
6200 W Tidwell Rd #1014 Greater Inwood  Houston  TX,717 sqft,$66000,762,,,https://www.trulia.com/p/tx/houston/6200-w-tidwell-rd-1014-houston-tx-77092--2109788672
6200 W Tidwell Rd #1014 Greater Inwood  Houston  TX,717 sqft,$66000,762,,,https://www.trulia.com/p/tx/houston/6200-w-tidwell-rd-1014-houston-tx-77092--2109788672
9700 Leawood Blvd #1202 Alief  Houston  TX,1 068 sqft,$75000,763,,,https://www.trulia.com/p/tx/houston/9700-leawood-blvd-1202-houston-tx-77099--2069145769
9700 Leawood Blvd #1202 Alief  Houston  TX,1 068 sqft,$75000,763,,,https://www.trulia.com/p/tx/houston/9700-leawood-blvd-1202-houston-tx-77099--2069145769
5625 Antoine Dr #814 Greater Inwood  Houston  TX,1 134 sqft,$58000,764,,,https://www.trulia.com/p/tx/houston/5625-antoine-dr-814-houston-tx-77091--2069078060
17230 Imperial Valley Dr #21 Greater Greenspoint  Houston  TX,1 276 sqft,$75000,764,,,https://www.trulia.com/p/tx/houston/17230-imperial-valley-dr-21-houston-tx-77060--2068792775
5625 Antoine Dr #814 Greater Inwood  Houston  TX,1 134 sqft,$58000,764,,,https://www.trulia.com/p/tx/houston/5625-antoine-dr-814-houston-tx-77091--2069078060
6633 W Airport Blvd #1001 Greater Fondren Southwest  Houston  TX,1 063 sqft,$69900,768,,,https://www.trulia.com/p/tx/houston/6633-w-airport-blvd-1001-houston-tx-77035--2109765091
6633 W Airport Blvd #1001 Greater Fondren Southwest  Houston  TX,1 063 sqft,$69900,768,,,https://www.trulia.com/p/tx/houston/6633-w-airport-blvd-1001-houston-tx-77035--2109765091
10049 Westpark Dr #186 Westchase  Houston  TX,784 sqft,$78000,769,,,https://www.trulia.com/p/tx/houston/10049-westpark-dr-186-houston-tx-77042--2068667336
6305 Westward St #124 Gulfton  Houston  TX,945 sqft,$52500,772,,,https://www.trulia.com/p/tx/houston/6305-westward-st-124-houston-tx-77081--2215580620
6305 Westward St #124 Gulfton  Houston  TX,945 sqft,$52500,772,,,https://www.trulia.com/p/tx/houston/6305-westward-st-124-houston-tx-77081--2215580620
2130 Greenbriar Colony Dr Houston  TX,1 786 sqft,$105000,773,,,https://www.trulia.com/p/tx/houston/2130-greenbriar-colony-dr-houston-tx-77032--1125598409
12500 Sandpiper Dr #184 Greater Fondren Southwest  Houston  TX,966 sqft,$67000,773,,,https://www.trulia.com/p/tx/houston/12500-sandpiper-dr-184-houston-tx-77035--2068607579
4205 Mallow St Sunnyside  Houston  TX,955 sqft,$135000,774,,,https://www.trulia.com/p/tx/houston/4205-mallow-st-houston-tx-77051--1030218390
2510 Woodard St Kashmere Gardens  Houston  TX,712 sqft,$135000,774,,,https://www.trulia.com/p/tx/houston/2510-woodard-st-houston-tx-77026--2068549674
8505 Safeguard St Sunnyside  Houston  TX,1 354 sqft,$135000,774,,,https://www.trulia.com/p/tx/houston/8505-safeguard-st-houston-tx-77051--2068731676
7520 Hornwood Dr #3 Sharpstown  Houston  TX,720 sqft,$74900,774,,,https://www.trulia.com/p/tx/houston/7520-hornwood-dr-3-houston-tx-77036--2166870150
9301 E Ave N Harrisburg - Manchester  Houston  TX,546 sqft,$135000,774,,,https://www.trulia.com/p/tx/houston/9301-e-ave-n-houston-tx-77012--2409745815
9301 E Ave N Harrisburg - Manchester  Houston  TX,546 sqft,$135000,775,,,https://www.trulia.com/p/tx/houston/9301-e-ave-n-houston-tx-77012--2409745815
9402 Beckley St Acres Home  Houston  TX,768 sqft,$134999,775,,,https://www.trulia.com/property/7097623419-9402-Beckley-St-Houston-TX-77088
14640 Waxahachie St Cloverleaf  Houston  TX,960 sqft,$135000,776,,,https://www.trulia.com/p/tx/houston/14640-waxahachie-st-houston-tx-77015--2068457583
14640 Waxahachie St Cloverleaf  Houston  TX,960 sqft,$135000,776,,,https://www.trulia.com/p/tx/houston/14640-waxahachie-st-houston-tx-77015--2068457583
5667 Birchmont Dr #B Oak Forest - Garden Oaks  Houston  TX,1 121 sqft,$90000,779,,,https://www.trulia.com/p/tx/houston/5667-birchmont-dr-b-houston-tx-77091--2181410332
12300 Brookglade Cir #124 Alief  Houston  TX,1 146 sqft,$100000,783,,,https://www.trulia.com/p/tx/houston/12300-brookglade-cir-124-houston-tx-77099--2069142649
17202 Sunshine St Sheldon  Houston  TX,950 sqft,$137500,788,,,https://www.trulia.com/p/tx/houston/17202-sunshine-st-houston-tx-77049--2068721201
17202 Sunshine St Sheldon  Houston  TX,950 sqft,$137500,788,,,https://www.trulia.com/p/tx/houston/17202-sunshine-st-houston-tx-77049--2068721201
15507 Aldine Westfield Rd Houston  TX,1 786 sqft,$110000,791,,,https://www.trulia.com/p/tx/houston/15507-aldine-westfield-rd-houston-tx-77032--1013958692
12955 Woodforest Blvd #65 Houston  TX,623 sqft,$85000,799,,,https://www.trulia.com/p/tx/houston/12955-woodforest-blvd-65-houston-tx-77015--2068450236
12955 Woodforest Blvd #65 Houston  TX,623 sqft,$85000,799,,,https://www.trulia.com/p/tx/houston/12955-woodforest-blvd-65-houston-tx-77015--2068450236
7437 Touchstone St Trinity - Houston Gardens  Houston  TX,1 000 sqft,$139900,800,,,https://www.trulia.com/p/tx/houston/7437-touchstone-st-houston-tx-77028--2068566863
7310 Sterlingshire St East Little York - Homestead  Houston  TX,1 560 sqft,$139900,800,,,https://www.trulia.com/p/tx/houston/7310-sterlingshire-st-houston-tx-77016--2068468644
8312 Woodward St Sunnyside  Houston  TX,972 sqft,$140000,800,,,https://www.trulia.com/p/tx/houston/8312-woodward-st-houston-tx-77051--2068731464
5329 Chennault Rd South Park  Houston  TX,778 sqft,$139900,801,,,https://www.trulia.com/p/tx/houston/5329-chennault-rd-houston-tx-77033--2068590672
5329 Chennault Rd South Park  Houston  TX,778 sqft,$139900,801,,,https://www.trulia.com/p/tx/houston/5329-chennault-rd-houston-tx-77033--2068590672
5625 Antoine Dr #1211 Greater Inwood  Houston  TX,1 025 sqft,$65500,802,,,https://www.trulia.com/p/tx/houston/5625-antoine-dr-1211-houston-tx-77091--2069077922
5625 Antoine Dr #1211 Greater Inwood  Houston  TX,1 025 sqft,$65500,802,,,https://www.trulia.com/p/tx/houston/5625-antoine-dr-1211-houston-tx-77091--2069077922
5323 Knotty Oaks Trl Central Southwest  Houston  TX,1 603 sqft,$134900,802,,,https://www.trulia.com/p/tx/houston/5323-knotty-oaks-trl-houston-tx-77045--2068702366
8515 Sultan Dr East Houston  Houston  TX,1 424 sqft,$139995,808,,,https://www.trulia.com/p/tx/houston/8515-sultan-dr-houston-tx-77078--2068937656
8515 Sultan Dr East Houston  Houston  TX,1 424 sqft,$139995,808,,,https://www.trulia.com/p/tx/houston/8515-sultan-dr-houston-tx-77078--2068937656
6200 W Tidwell Rd #1008 Greater Inwood  Houston  TX,829 sqft,$75000,808,,,https://www.trulia.com/p/tx/houston/6200-w-tidwell-rd-1008-houston-tx-77092--2109788665
12955 Woodforest Blvd #66 Houston  TX,623 sqft,$85000,808,,,https://www.trulia.com/p/tx/houston/12955-woodforest-blvd-66-houston-tx-77015--2068450237
14527 Campden Hill Rd Central Southwest  Houston  TX,1 322 sqft,$142000,810,,,https://www.trulia.com/p/tx/houston/14527-campden-hill-rd-houston-tx-77045--2068696062
8305 Sands Point Dr #191 Sharpstown  Houston  TX,832 sqft,$80000,810,,,https://www.trulia.com/p/tx/houston/8305-sands-point-dr-191-houston-tx-77036--2068618758
3130 Walnut Bend Ln #423 Westchase  Houston  TX,873 sqft,$92500,810,,,https://www.trulia.com/p/tx/houston/3130-walnut-bend-ln-423-houston-tx-77042--2068673364
3130 Walnut Bend Ln #423 Westchase  Houston  TX,873 sqft,$92500,810,,,https://www.trulia.com/p/tx/houston/3130-walnut-bend-ln-423-houston-tx-77042--2068673364
12955 Woodforest Blvd #38 Houston  TX,654 sqft,$85000,810,,,https://www.trulia.com/p/tx/houston/12955-woodforest-blvd-38-houston-tx-77015--2068450206
12955 Woodforest Blvd #38 Houston  TX,654 sqft,$85000,810,,,https://www.trulia.com/p/tx/houston/12955-woodforest-blvd-38-houston-tx-77015--2068450206
6200 W Tidwell Rd #1305 Greater Inwood  Houston  TX,1 134 sqft,$76000,814,,,https://www.trulia.com/p/tx/houston/6200-w-tidwell-rd-1305-houston-tx-77092--2109788696
8007 Grandridge Dr Houston  TX,1 132 sqft,$142500,816,,,https://www.trulia.com/p/tx/houston/8007-grandridge-dr-houston-tx-77049--2124486689
12955 Woodforest Blvd #20 Houston  TX,728 sqft,$85000,817,,,https://www.trulia.com/p/tx/houston/12955-woodforest-blvd-20-houston-tx-77015--2068450186
12955 Woodforest Blvd #20 Houston  TX,728 sqft,$85000,817,,,https://www.trulia.com/p/tx/houston/12955-woodforest-blvd-20-houston-tx-77015--2068450186
10110 Forum West Dr #326 Westwood  Houston  TX,1 054 sqft,$79999,820,,,https://www.trulia.com/p/tx/houston/10110-forum-west-dr-326-houston-tx-77036--2068612972
7900 N Stadium Dr #67 Astrodome Area  Houston  TX,696 sqft,$93900,821,,,https://www.trulia.com/p/tx/houston/7900-n-stadium-dr-67-houston-tx-77030--2109762914
3100 Walnut Bend Ln #217 Westchase  Houston  TX,897 sqft,$95000,822,,,https://www.trulia.com/p/tx/houston/3100-walnut-bend-ln-217-houston-tx-77042--2068673312
3100 Walnut Bend Ln #217 Westchase  Houston  TX,897 sqft,$95000,822,,,https://www.trulia.com/p/tx/houston/3100-walnut-bend-ln-217-houston-tx-77042--2068673312
6022 Glen Lee Dr Iah - Airport Area  Humble  TX,1 200 sqft,$145000,826,,,https://www.trulia.com/p/tx/humble/6022-glen-lee-dr-humble-tx-77396--2069518357
12022 Anchick St Northside-Northline  Houston  TX,720 sqft,$145000,826,,,https://www.trulia.com/p/tx/houston/12022-anchick-st-houston-tx-77076--2068920359
2326 Munger St Gulfgate Riverview - Pine Valley  Houston  TX,928 sqft,$144900,826,,,https://www.trulia.com/p/tx/houston/2326-munger-st-houston-tx-77023--2068522463
3402 Timmons Ln #19 Greenway - Upper Kirby Area  Houston  TX,561 sqft,$114900,826,,,https://www.trulia.com/p/tx/houston/3402-timmons-ln-19-houston-tx-77027--2428348678
7359 Eisenhower Rd South Park  Houston  TX,780 sqft,$145000,827,,,https://www.trulia.com/p/tx/houston/7359-eisenhower-rd-houston-tx-77033--2068596577
2406 Delano St Greater Third Ward  Houston  TX,782 sqft,$145000,827,,,https://www.trulia.com/p/tx/houston/2406-delano-st-houston-tx-77004--2068364628
4109 Plaag St Trinity - Houston Gardens  Houston  TX,1 156 sqft,$145900,830,,,https://www.trulia.com/p/tx/houston/4109-plaag-st-houston-tx-77016--1126861187
12300 Brookglade Cir #136 Alief  Houston  TX,1 146 sqft,$98000,832,,,https://www.trulia.com/p/tx/houston/12300-brookglade-cir-136-houston-tx-77099--2069142661
12300 Brookglade Cir #136 Alief  Houston  TX,1 146 sqft,$98000,832,,,https://www.trulia.com/p/tx/houston/12300-brookglade-cir-136-houston-tx-77099--2069142661
8379 Sands Point Dr Sharpstown  Houston  TX,758 sqft,$89000,836,,,https://www.trulia.com/p/tx/houston/8379-sands-point-dr-houston-tx-77036--2068619167
7219 Cook Rd Alief  Houston  TX,944 sqft,$113900,837,,,https://www.trulia.com/p/tx/houston/7219-cook-rd-houston-tx-77072--2068890397
7219 Cook Rd Alief  Houston  TX,944 sqft,$113900,837,,,https://www.trulia.com/p/tx/houston/7219-cook-rd-houston-tx-77072--2068890397
4521 Keystone St Ost - South Union  Houston  TX,984 sqft,$147500,839,,,https://www.trulia.com/p/tx/houston/4521-keystone-st-houston-tx-77021--2068508389
7832 Windward Passage St Alief  Houston  TX,1 196 sqft,$135000,839,,,https://www.trulia.com/p/tx/houston/7832-windward-passage-st-houston-tx-77072--1004707753
6200 W Tidwell Rd #1502 Greater Inwood  Houston  TX,1 133 sqft,$81000,840,,,https://www.trulia.com/p/tx/houston/6200-w-tidwell-rd-1502-houston-tx-77092--2109788704
6200 W Tidwell Rd #1502 Greater Inwood  Houston  TX,1 133 sqft,$81000,840,,,https://www.trulia.com/p/tx/houston/6200-w-tidwell-rd-1502-houston-tx-77092--2109788704
9200 W Bellfort St #48 Greater Fondren Southwest  Houston  TX,1 026 sqft,$100000,840,,,https://www.trulia.com/p/tx/houston/9200-w-bellfort-st-48-houston-tx-77031--2109763313
4102 Sherwood Ln #8 Lazy Brook - Timbergrove  Houston  TX,1 120 sqft,$118000,846,,,https://www.trulia.com/p/tx/houston/4102-sherwood-ln-8-houston-tx-77092--2069082039
4102 Sherwood Ln #8 Lazy Brook - Timbergrove  Houston  TX,1 120 sqft,$118000,846,,,https://www.trulia.com/p/tx/houston/4102-sherwood-ln-8-houston-tx-77092--2069082039
5421 Margarita St #A Greater Fifth Ward  Houston  TX,910 sqft,$149000,846,,,https://www.trulia.com/p/tx/houston/5421-margarita-st-a-houston-tx-77020--2545172603
14350 Eagle Pass St Cloverleaf  Houston  TX,1 872 sqft,$149000,846,,,https://www.trulia.com/p/tx/houston/14350-eagle-pass-st-houston-tx-77015--2068456061
10075 Westpark Dr #91 Westchase  Houston  TX,1 032 sqft,$103000,849,,,https://www.trulia.com/p/tx/houston/10075-westpark-dr-91-houston-tx-77042--2177240643
3814 Ripplebrook Dr Central Southwest  Houston  TX,1 500 sqft,$149500,849,,,https://www.trulia.com/p/tx/houston/3814-ripplebrook-dr-houston-tx-77045--2068699204
3814 Ripplebrook Dr Central Southwest  Houston  TX,1 500 sqft,$149500,849,,,https://www.trulia.com/p/tx/houston/3814-ripplebrook-dr-houston-tx-77045--2068699204
925 Lear St Northshore  Houston  TX,1 672 sqft,$149900,851,,,https://www.trulia.com/p/tx/houston/925-lear-st-houston-tx-77015--2068461224
14906 Imperial Valley Dr Greater Greenspoint  Houston  TX,1 484 sqft,$149900,851,,,https://www.trulia.com/p/tx/houston/14906-imperial-valley-dr-houston-tx-77060--1124874589
7014 Pinetex Dr Iah - Airport Area  Humble  TX,950 sqft,$149900,851,,,https://www.trulia.com/p/tx/humble/7014-pinetex-dr-humble-tx-77396--2069519152
740 1/2 W Rittenhouse Rd Acres Home  Houston  TX,1 215 sqft,$149900,851,,,https://www.trulia.com/p/tx/houston/740-1-2-w-rittenhouse-rd-houston-tx-77091--2190947414
1504 Sandy Runn #1/504 Houston  TX,1 961 sqft,$149900,851,,,https://www.trulia.com/p/tx/houston/1504-sandy-runn-1-504-houston-tx-77090--2264627806
740 1/2 W Rittenhouse Rd Acres Home  Houston  TX,1 215 sqft,$149900,851,,,https://www.trulia.com/p/tx/houston/740-1-2-w-rittenhouse-rd-houston-tx-77091--2190947414
4639 Callery Creek Dr Fort Bend - Houston  Houston  TX,1 311 sqft,$145000,851,,,https://www.trulia.com/p/tx/houston/4639-callery-creek-dr-houston-tx-77053--2068736805
5522 Rue St South Park  Houston  TX,1 778 sqft,$149900,851,,,https://www.trulia.com/p/tx/houston/5522-rue-st-houston-tx-77033--1127428839
12334 Buckland Ln Houston  TX,1 415 sqft,$149990,851,,,https://www.trulia.com/p/tx/houston/12334-buckland-ln-houston-tx-77039--2068635965
14024 Hershe St Cloverleaf  Houston  TX,1 038 sqft,$150000,852,,,https://www.trulia.com/p/tx/houston/14024-hershe-st-houston-tx-77015--2068454387
8416 Livingston St Sunnyside  Houston  TX,1 247 sqft,$150000,852,,,https://www.trulia.com/p/tx/houston/8416-livingston-st-houston-tx-77051--2068731617
4227 Bennington St Trinity - Houston Gardens  Houston  TX,2 724 sqft,$150000,852,,,https://www.trulia.com/p/tx/houston/4227-bennington-st-houston-tx-77016--2068464181
17019 Sunshine St Sheldon  Houston  TX,1 238 sqft,$150000,852,,,https://www.trulia.com/p/tx/houston/17019-sunshine-st-houston-tx-77049--2068720945
3004 Wayne St Greater Fifth Ward  Houston  TX,1 212 sqft,$150000,852,,,https://www.trulia.com/p/tx/houston/3004-wayne-st-houston-tx-77026--2068550615
1402 E 32nd 1/2 St Independence Heights  Houston  TX,924 sqft,$150000,852,,,https://www.trulia.com/p/tx/houston/1402-e-32nd-1-2-st-houston-tx-77022--2109757058
5607 Colfax St Greater Fifth Ward  Houston  TX,1 464 sqft,$150000,852,,,https://www.trulia.com/p/tx/houston/5607-colfax-st-houston-tx-77020--2068501204
3244 Holman St Greater Third Ward  Houston  TX,614 sqft,$150000,852,,,https://www.trulia.com/p/tx/houston/3244-holman-st-houston-tx-77004--1137416926
4507 Kingsbury St Ost - South Union  Houston  TX,1 025 sqft,$150000,852,,,https://www.trulia.com/p/tx/houston/4507-kingsbury-st-houston-tx-77021--2068508282
